"eventId","subEventName","playerId","positions.y","positions.x","positions.y.1","positions.x.1","matchId","eventName","teamId","matchPeriod","eventSec","subEventId","id","goal","league","teamId.opp"
10,"Shot",14795,47,94,0,0,2516964,"Shot",2444,"2H",1804.722299,100,233414783,0,"Germany",2450
10,"Shot",14726,66,90,0,0,2516964,"Shot",2444,"2H",2118.894624,100,233414870,1,"Germany",2450
10,"Shot",14817,55,78,0,0,2516964,"Shot",2444,"2H",2227.44732,100,233414884,0,"Germany",2450
10,"Shot",15024,74,89,0,0,2516965,"Shot",2447,"1H",396.09584,100,233774827,0,"Germany",2462
10,"Shot",19392,77,79,0,0,2516965,"Shot",2447,"1H",456.450487,100,233774859,0,"Germany",2462
10,"Shot",14789,58,95,0,0,2516965,"Shot",2447,"1H",569.111276,100,233774891,0,"Germany",2462
10,"Shot",19392,50,85,0,0,2516965,"Shot",2447,"1H",922.786962,100,233774969,0,"Germany",2462
10,"Shot",14789,73,88,0,0,2516965,"Shot",2447,"1H",1260.484848,100,233775123,0,"Germany",2462
10,"Shot",15024,32,95,0,0,2516965,"Shot",2447,"1H",1309.800948,100,233775137,0,"Germany",2462
10,"Shot",15139,68,93,100,100,2516965,"Shot",2462,"1H",1654.545273,100,233775191,0,"Germany",2447
10,"Shot",15024,77,88,0,0,2516965,"Shot",2447,"1H",1779.706987,100,233775304,0,"Germany",2462
10,"Shot",272363,57,72,0,0,2516965,"Shot",2447,"1H",1789.733075,100,233775308,0,"Germany",2462
10,"Shot",20402,44,95,100,100,2516965,"Shot",2462,"2H",170.42975,100,233775575,0,"Germany",2447
10,"Shot",391530,38,80,0,0,2516965,"Shot",2447,"2H",631.950343,100,233775835,0,"Germany",2462
10,"Shot",15139,72,85,100,100,2516965,"Shot",2462,"2H",686.643502,100,233775704,0,"Germany",2447
10,"Shot",20402,60,87,100,100,2516965,"Shot",2462,"2H",812.647543,100,233775729,0,"Germany",2447
10,"Shot",3535,54,85,100,100,2516965,"Shot",2462,"2H",1176.373125,100,233775787,0,"Germany",2447
10,"Shot",224680,36,85,100,100,2516965,"Shot",2462,"2H",1514.324904,100,233775873,0,"Germany",2447
10,"Shot",258264,57,90,100,100,2516965,"Shot",2462,"2H",1750.337207,100,233775939,1,"Germany",2447
10,"Shot",38093,44,86,0,0,2516965,"Shot",2447,"2H",1875.676857,100,233776173,1,"Germany",2462
10,"Shot",38093,32,92,0,0,2516965,"Shot",2447,"2H",2336.382909,100,233776287,0,"Germany",2462
10,"Shot",15024,69,90,0,0,2516965,"Shot",2447,"2H",2387.211948,100,233776298,0,"Germany",2462
10,"Shot",16609,78,90,100,100,2516965,"Shot",2462,"2H",2663.519591,100,233776305,0,"Germany",2447
10,"Shot",16609,57,96,100,100,2516965,"Shot",2462,"2H",2733.136409,100,233776325,1,"Germany",2447
10,"Shot",38093,57,90,0,0,2516965,"Shot",2447,"2H",2908.02659,100,233776391,1,"Germany",2462
10,"Shot",69411,34,76,0,0,2516966,"Shot",2482,"1H",42.520587,100,233379708,0,"Germany",2451
10,"Shot",82487,30,91,0,0,2516966,"Shot",2482,"1H",260.017065,100,233379779,0,"Germany",2451
10,"Shot",69411,28,84,0,0,2516966,"Shot",2482,"1H",927.418367,100,233379970,0,"Germany",2451
10,"Shot",18982,59,92,0,0,2516966,"Shot",2482,"1H",1057.934306,100,233380031,1,"Germany",2451
10,"Shot",69411,30,86,0,0,2516966,"Shot",2482,"1H",1529.75814,100,233380178,0,"Germany",2451
10,"Shot",134397,37,96,0,0,2516966,"Shot",2482,"1H",1887.038726,100,233380269,0,"Germany",2451
10,"Shot",69411,64,93,0,0,2516966,"Shot",2482,"1H",1889.992081,100,233380286,0,"Germany",2451
10,"Shot",134397,44,91,0,0,2516966,"Shot",2482,"1H",1995.16422,100,233380295,0,"Germany",2451
10,"Shot",69411,64,88,0,0,2516966,"Shot",2482,"1H",2376.50173,100,233380433,0,"Germany",2451
10,"Shot",284469,24,90,100,100,2516966,"Shot",2451,"2H",42.853642,100,233380592,0,"Germany",2482
10,"Shot",134397,75,85,0,0,2516966,"Shot",2482,"2H",1461.154199,100,233380932,0,"Germany",2451
10,"Shot",15129,64,93,100,100,2516966,"Shot",2451,"2H",1541.7408,100,233381000,0,"Germany",2482
10,"Shot",18982,58,76,0,0,2516966,"Shot",2482,"2H",1652.403911,100,233380986,0,"Germany",2451
10,"Shot",15292,84,72,0,0,2516966,"Shot",2482,"2H",1803.325774,100,233381043,0,"Germany",2451
10,"Shot",134397,53,80,0,0,2516966,"Shot",2482,"2H",1869.731632,100,233381059,1,"Germany",2451
10,"Shot",15191,27,69,100,100,2516966,"Shot",2451,"2H",2165.982769,100,233381179,0,"Germany",2482
10,"Shot",15193,52,84,0,0,2516966,"Shot",2482,"2H",2481.482711,100,233381269,0,"Germany",2451
10,"Shot",15292,60,78,0,0,2516966,"Shot",2482,"2H",2519.637912,100,233381276,0,"Germany",2451
10,"Shot",217052,35,95,100,100,2516966,"Shot",2451,"2H",2599.157086,100,233381324,0,"Germany",2482
10,"Shot",208652,30,87,0,0,2516967,"Shot",2457,"1H",339.727917,100,233398849,0,"Germany",2453
10,"Shot",14762,53,78,0,0,2516967,"Shot",2457,"1H",831.33787,100,233613280,0,"Germany",2453
10,"Shot",15276,57,80,0,0,2516967,"Shot",2457,"1H",1050.47249,100,233613281,0,"Germany",2453
10,"Shot",15276,70,82,0,0,2516967,"Shot",2457,"1H",1108.569406,100,233399129,0,"Germany",2453
10,"Shot",425926,47,75,0,0,2516967,"Shot",2457,"1H",1358.57461,100,233399253,0,"Germany",2453
10,"Shot",14762,55,97,0,0,2516967,"Shot",2457,"1H",1369.36766,100,233613282,0,"Germany",2453
10,"Shot",7904,55,91,0,0,2516967,"Shot",2457,"1H",1502.169921,100,233399314,0,"Germany",2453
10,"Shot",14762,40,96,0,0,2516967,"Shot",2457,"1H",1552.043553,100,233399353,0,"Germany",2453
10,"Shot",15276,60,90,0,0,2516967,"Shot",2457,"1H",1583.424091,100,233399358,0,"Germany",2453
10,"Shot",15487,51,86,100,100,2516967,"Shot",2453,"1H",2433.464025,100,233399273,0,"Germany",2457
10,"Shot",228765,53,90,100,100,2516967,"Shot",2453,"1H",2679.009965,100,233399359,0,"Germany",2457
10,"Shot",216074,67,71,100,100,2516967,"Shot",2453,"2H",283.522377,100,233399471,0,"Germany",2457
10,"Shot",14734,62,86,100,100,2516967,"Shot",2453,"2H",427.33284,100,233399506,0,"Germany",2457
10,"Shot",8309,57,68,0,0,2516967,"Shot",2457,"2H",953.406049,100,233400068,0,"Germany",2453
10,"Shot",218896,46,84,0,0,2516967,"Shot",2457,"2H",1342.417554,100,233400231,0,"Germany",2453
10,"Shot",208652,66,88,0,0,2516967,"Shot",2457,"2H",1708.187654,100,233400306,0,"Germany",2453
10,"Shot",228765,30,75,100,100,2516967,"Shot",2453,"2H",2653.864524,100,233400166,0,"Germany",2457
10,"Shot",14707,46,72,100,100,2516968,"Shot",2463,"1H",16.532084,100,233994760,0,"Germany",2443
10,"Shot",94831,64,77,100,100,2516968,"Shot",2463,"1H",859.621702,100,233994992,0,"Germany",2443
10,"Shot",16025,61,82,0,0,2516968,"Shot",2443,"1H",1727.181471,100,233995552,0,"Germany",2463
10,"Shot",239191,53,76,0,0,2516968,"Shot",2443,"1H",1924.661254,100,233995594,0,"Germany",2463
10,"Shot",11095,58,91,0,0,2516968,"Shot",2443,"1H",1970.040911,100,233995597,1,"Germany",2463
10,"Shot",239191,60,90,0,0,2516968,"Shot",2443,"1H",2603.812962,100,233995761,0,"Germany",2463
10,"Shot",356903,50,71,100,100,2516968,"Shot",2463,"2H",90.8149699999999,100,233995845,0,"Germany",2443
10,"Shot",275384,29,78,100,100,2516968,"Shot",2463,"2H",319.092397,100,233996016,0,"Germany",2443
10,"Shot",94831,60,89,100,100,2516968,"Shot",2463,"2H",430.471612,100,233996063,1,"Germany",2443
10,"Shot",272440,53,72,0,0,2516968,"Shot",2443,"2H",514.293972,100,233995896,0,"Germany",2463
10,"Shot",239191,63,87,0,0,2516968,"Shot",2443,"2H",739.041298,100,233995938,1,"Germany",2463
10,"Shot",14707,52,90,100,100,2516968,"Shot",2463,"2H",1816.913064,100,233996481,0,"Germany",2443
10,"Shot",55990,49,71,0,0,2516968,"Shot",2443,"2H",2232.833227,100,233996404,0,"Germany",2463
10,"Shot",15317,69,85,100,100,2516968,"Shot",2463,"2H",2298.540887,100,233996659,0,"Germany",2443
10,"Shot",20692,28,83,0,0,2516968,"Shot",2443,"2H",2604.070497,100,233996522,0,"Germany",2463
10,"Shot",272440,68,89,0,0,2516968,"Shot",2443,"2H",2644.604712,100,233996544,1,"Germany",2463
10,"Shot",91519,66,89,100,100,2516968,"Shot",2463,"2H",2938.662075,100,233996765,0,"Germany",2443
10,"Shot",14781,36,79,0,0,2516969,"Shot",2446,"1H",243.753178,100,233446914,0,"Germany",2454
10,"Shot",360992,37,73,100,100,2516969,"Shot",2454,"1H",314.785534,100,233446905,0,"Germany",2446
10,"Shot",221452,67,89,100,100,2516969,"Shot",2454,"1H",322.398939,100,233446919,0,"Germany",2446
10,"Shot",425925,72,77,0,0,2516969,"Shot",2446,"1H",631.558111,100,233447096,0,"Germany",2454
10,"Shot",14803,64,91,0,0,2516969,"Shot",2446,"1H",951.312527,100,233447186,0,"Germany",2454
10,"Shot",40657,64,74,0,0,2516969,"Shot",2446,"1H",1168.147237,100,233447271,0,"Germany",2454
10,"Shot",388267,74,88,0,0,2516969,"Shot",2446,"1H",1292.844045,100,233447312,0,"Germany",2454
10,"Shot",388267,80,74,0,0,2516969,"Shot",2446,"1H",1405.535953,100,233447351,0,"Germany",2454
10,"Shot",86489,46,81,0,0,2516969,"Shot",2446,"1H",1851.74156,100,233447559,0,"Germany",2454
10,"Shot",15231,57,94,0,0,2516969,"Shot",2446,"1H",2109.900643,100,233447683,0,"Germany",2454
10,"Shot",86489,55,94,0,0,2516969,"Shot",2446,"1H",2305.609773,100,233447737,1,"Germany",2454
10,"Shot",86489,67,82,0,0,2516969,"Shot",2446,"1H",2671.920245,100,233447807,0,"Germany",2454
10,"Shot",49907,33,92,100,100,2516969,"Shot",2454,"2H",57.3414079999998,100,233447839,0,"Germany",2446
10,"Shot",86489,43,88,0,0,2516969,"Shot",2446,"2H",127.505112,100,233447876,0,"Germany",2454
10,"Shot",86489,52,94,0,0,2516969,"Shot",2446,"2H",1061.878774,100,233448171,0,"Germany",2454
10,"Shot",425925,58,82,0,0,2516969,"Shot",2446,"2H",1285.988847,100,233448285,0,"Germany",2454
10,"Shot",15051,59,76,100,100,2516969,"Shot",2454,"2H",1336.450279,100,233448293,0,"Germany",2446
10,"Shot",14803,69,83,0,0,2516969,"Shot",2446,"2H",1478.153176,100,233448322,0,"Germany",2454
10,"Shot",50023,48,91,100,100,2516969,"Shot",2454,"2H",2207.080446,100,233448590,0,"Germany",2446
10,"Shot",14991,54,77,100,100,2516969,"Shot",2454,"2H",2359.711559,100,233448638,0,"Germany",2446
10,"Shot",15051,48,88,100,100,2516969,"Shot",2454,"2H",2549.698347,100,233448705,0,"Germany",2446
10,"Shot",404219,39,79,100,100,2516969,"Shot",2454,"2H",2696.158218,100,233448766,0,"Germany",2446
10,"Shot",89559,55,94,0,0,2516969,"Shot",2446,"2H",2734.057509,100,233448736,0,"Germany",2454
10,"Shot",146583,55,90,0,0,2516969,"Shot",2446,"2H",2827.563411,100,233448784,1,"Germany",2454
10,"Shot",15201,67,77,0,0,2516970,"Shot",2460,"1H",180.760023,100,233327443,0,"Germany",2449
10,"Shot",14989,76,77,100,100,2516970,"Shot",2449,"1H",266.66523,100,233327406,0,"Germany",2460
10,"Shot",15178,45,95,0,0,2516970,"Shot",2460,"1H",368.847668,100,233327532,0,"Germany",2449
10,"Shot",15399,65,75,0,0,2516970,"Shot",2460,"1H",673.530881,100,233327654,0,"Germany",2449
10,"Shot",14989,68,81,100,100,2516970,"Shot",2449,"1H",965.622553,100,233327670,0,"Germany",2460
10,"Shot",228980,45,68,0,0,2516970,"Shot",2460,"1H",1122.243865,100,233327857,0,"Germany",2449
10,"Shot",51013,65,86,0,0,2516970,"Shot",2460,"1H",1628.051896,100,233328043,0,"Germany",2449
10,"Shot",228980,39,69,0,0,2516970,"Shot",2460,"1H",1667.605312,100,233328056,0,"Germany",2449
10,"Shot",16303,65,71,0,0,2516970,"Shot",2460,"1H",1670.209218,100,233328058,0,"Germany",2449
10,"Shot",144766,62,82,100,100,2516970,"Shot",2449,"1H",2325.566193,100,233328053,0,"Germany",2460
10,"Shot",302600,58,86,0,0,2516970,"Shot",2460,"1H",2555.010193,100,233328324,0,"Germany",2449
10,"Shot",15399,71,91,0,0,2516970,"Shot",2460,"2H",140.527529,100,233328514,0,"Germany",2449
10,"Shot",15201,73,70,0,0,2516970,"Shot",2460,"2H",260.850544,100,233328555,0,"Germany",2449
10,"Shot",302600,37,78,0,0,2516970,"Shot",2460,"2H",426.215229,100,233328605,0,"Germany",2449
10,"Shot",14989,57,82,100,100,2516970,"Shot",2449,"2H",591.169742,100,233328391,1,"Germany",2460
10,"Shot",134387,67,89,100,100,2516970,"Shot",2449,"2H",770.604819,100,233328439,0,"Germany",2460
10,"Shot",302600,70,80,0,0,2516970,"Shot",2460,"2H",1179.628954,100,233328813,0,"Germany",2449
10,"Shot",302600,40,74,0,0,2516970,"Shot",2460,"2H",1359.425889,100,233328899,0,"Germany",2449
10,"Shot",83836,46,85,0,0,2516970,"Shot",2460,"2H",1452.779295,100,233328934,0,"Germany",2449
10,"Shot",94764,65,80,0,0,2516970,"Shot",2460,"2H",1765.920316,100,233329045,0,"Germany",2449
10,"Shot",223560,36,86,0,0,2516970,"Shot",2460,"2H",2294.787362,100,233329154,0,"Germany",2449
10,"Shot",337960,33,85,100,100,2516971,"Shot",2481,"1H",45.723467,100,233423803,0,"Germany",2455
10,"Shot",65075,60,86,100,100,2516971,"Shot",2481,"1H",174.745552,100,233423862,0,"Germany",2455
10,"Shot",65180,63,75,100,100,2516971,"Shot",2481,"1H",281.565424,100,233423908,0,"Germany",2455
10,"Shot",65075,57,90,100,100,2516971,"Shot",2481,"1H",348.295178,100,233423924,0,"Germany",2455
10,"Shot",221411,77,79,100,100,2516971,"Shot",2481,"1H",403.232188,100,233423955,0,"Germany",2455
10,"Shot",50800,62,89,0,0,2516971,"Shot",2455,"1H",587.411778,100,233423956,0,"Germany",2481
10,"Shot",14705,53,92,0,0,2516971,"Shot",2455,"1H",617.335395,100,233423962,0,"Germany",2481
10,"Shot",14705,43,90,0,0,2516971,"Shot",2455,"1H",886.337834,100,233424069,0,"Germany",2481
10,"Shot",14997,28,80,100,100,2516971,"Shot",2481,"1H",1305.063524,100,233424213,0,"Germany",2455
10,"Shot",65180,49,94,100,100,2516971,"Shot",2481,"1H",1306.953626,100,233424222,0,"Germany",2455
10,"Shot",15781,41,87,100,100,2516971,"Shot",2481,"1H",1339.506471,100,233424229,0,"Germany",2455
10,"Shot",208089,47,73,0,0,2516971,"Shot",2455,"1H",1496.165301,100,233424308,0,"Germany",2481
10,"Shot",65180,45,92,100,100,2516971,"Shot",2481,"1H",1538.106403,100,233424269,1,"Germany",2455
10,"Shot",15781,49,94,100,100,2516971,"Shot",2481,"1H",1768.49725,100,233424371,0,"Germany",2455
10,"Shot",16432,58,87,100,100,2516971,"Shot",2481,"1H",1961.571384,100,233424427,0,"Germany",2455
10,"Shot",26115,55,80,0,0,2516971,"Shot",2455,"1H",2162.784337,100,233424525,1,"Germany",2481
10,"Shot",208089,55,81,0,0,2516971,"Shot",2455,"1H",2361.042207,100,233424596,0,"Germany",2481
10,"Shot",16432,66,90,100,100,2516971,"Shot",2481,"1H",2599.402849,100,233424575,0,"Germany",2455
10,"Shot",16432,69,93,100,100,2516971,"Shot",2481,"1H",2714.585042,100,233424595,0,"Germany",2455
10,"Shot",14900,52,97,100,100,2516971,"Shot",2481,"1H",2758.952127,100,233424603,1,"Germany",2455
10,"Shot",14705,56,88,0,0,2516971,"Shot",2455,"2H",165.231591,100,233424739,0,"Germany",2481
10,"Shot",15456,45,78,0,0,2516971,"Shot",2455,"2H",511.528126,100,233424845,0,"Germany",2481
10,"Shot",208089,60,90,0,0,2516971,"Shot",2455,"2H",707.796793,100,233424917,0,"Germany",2481
10,"Shot",224801,51,87,0,0,2516971,"Shot",2455,"2H",709.989326,100,233424918,0,"Germany",2481
10,"Shot",224801,59,77,0,0,2516971,"Shot",2455,"2H",907.842226,100,233424989,0,"Germany",2481
10,"Shot",272434,59,88,0,0,2516971,"Shot",2455,"2H",1068.537641,100,233425043,0,"Germany",2481
10,"Shot",14705,53,90,0,0,2516971,"Shot",2455,"2H",1463.443361,100,233425150,0,"Germany",2481
10,"Shot",20728,51,93,0,0,2516971,"Shot",2455,"2H",1835.987381,100,233425218,0,"Germany",2481
10,"Shot",272434,47,70,0,0,2516971,"Shot",2455,"2H",2149.462596,100,233425265,0,"Germany",2481
10,"Shot",65180,42,89,100,100,2516971,"Shot",2481,"2H",2254.679864,100,233425288,1,"Germany",2455
10,"Shot",165431,44,80,0,0,2516971,"Shot",2455,"2H",2541.880139,100,233425383,0,"Germany",2481
10,"Shot",14705,55,74,0,0,2516971,"Shot",2455,"2H",2590.381507,100,233425412,0,"Germany",2481
10,"Shot",354997,35,87,100,100,2516971,"Shot",2481,"2H",2854.487985,100,233425460,0,"Germany",2455
10,"Shot",296341,62,83,100,100,2516972,"Shot",2975,"1H",658.01391,100,233651103,0,"Germany",2445
10,"Shot",14845,71,87,0,0,2516972,"Shot",2445,"1H",1453.312947,100,233651803,0,"Germany",2975
10,"Shot",14885,60,73,0,0,2516972,"Shot",2445,"1H",1455.6331,100,233651806,0,"Germany",2975
10,"Shot",289711,26,88,100,100,2516972,"Shot",2975,"1H",1862.658469,100,233651309,0,"Germany",2445
10,"Shot",14885,64,77,0,0,2516972,"Shot",2445,"1H",2372.345612,100,233652256,0,"Germany",2975
10,"Shot",173214,50,85,100,100,2516972,"Shot",2975,"1H",2814.619479,100,233651478,0,"Germany",2445
10,"Shot",289711,37,90,100,100,2516972,"Shot",2975,"2H",104.288926,100,233651555,0,"Germany",2445
10,"Shot",56274,53,78,100,100,2516972,"Shot",2975,"2H",792.819133,100,233651771,0,"Germany",2445
10,"Shot",14845,39,86,0,0,2516972,"Shot",2445,"2H",1027.961658,100,233652514,0,"Germany",2975
10,"Shot",14845,49,86,0,0,2516972,"Shot",2445,"2H",1029.880071,100,233652515,0,"Germany",2975
10,"Shot",14754,65,91,0,0,2516972,"Shot",2445,"2H",1032.802435,100,233652517,0,"Germany",2975
10,"Shot",14885,30,79,0,0,2516972,"Shot",2445,"2H",1357.913613,100,233652565,0,"Germany",2975
10,"Shot",14731,54,91,0,0,2516972,"Shot",2445,"2H",2075.041741,100,233652672,0,"Germany",2975
10,"Shot",289711,35,78,100,100,2516972,"Shot",2975,"2H",2152.312194,100,233652073,0,"Germany",2445
10,"Shot",15069,56,91,100,100,2516972,"Shot",2975,"2H",2171.740638,100,233652081,0,"Germany",2445
10,"Shot",14845,58,90,0,0,2516972,"Shot",2445,"2H",2354.040212,100,233652716,0,"Germany",2975
10,"Shot",289711,55,76,100,100,2516972,"Shot",2975,"2H",2492.898937,100,233652155,0,"Germany",2445
10,"Shot",38093,56,87,0,0,2516973,"Shot",2447,"1H",44.840103,100,235279841,0,"Germany",2455
10,"Shot",14789,43,87,0,0,2516973,"Shot",2447,"1H",54.122124,100,235279853,0,"Germany",2455
10,"Shot",14770,54,77,0,0,2516973,"Shot",2447,"1H",389.123135,100,235279969,0,"Germany",2455
10,"Shot",14778,60,86,0,0,2516973,"Shot",2447,"1H",427.309102,100,235279978,0,"Germany",2455
10,"Shot",14789,43,92,0,0,2516973,"Shot",2447,"1H",521.185614,100,235280046,0,"Germany",2455
10,"Shot",20728,54,87,100,100,2516973,"Shot",2455,"1H",561.784218,100,235280005,0,"Germany",2447
10,"Shot",20728,55,79,100,100,2516973,"Shot",2455,"1H",688.304625,100,235280058,0,"Germany",2447
10,"Shot",38093,62,96,0,0,2516973,"Shot",2447,"1H",1393.639444,100,235280445,1,"Germany",2455
10,"Shot",14798,27,86,0,0,2516973,"Shot",2447,"1H",1585.21958,100,235280485,0,"Germany",2455
10,"Shot",14770,49,76,0,0,2516973,"Shot",2447,"1H",2036.953042,100,235280684,0,"Germany",2455
10,"Shot",38093,44,93,0,0,2516973,"Shot",2447,"1H",2038.591402,100,235280691,0,"Germany",2455
10,"Shot",38093,44,94,0,0,2516973,"Shot",2447,"1H",2040.884995,100,235280692,0,"Germany",2455
10,"Shot",20728,42,73,100,100,2516973,"Shot",2455,"1H",2105.381201,100,235280468,0,"Germany",2447
10,"Shot",15256,38,92,100,100,2516973,"Shot",2455,"1H",2356.948888,100,235280521,0,"Germany",2447
10,"Shot",14806,67,85,0,0,2516973,"Shot",2447,"1H",2418.258141,100,235280884,0,"Germany",2455
10,"Shot",14705,37,74,100,100,2516973,"Shot",2455,"1H",2452.108651,100,235280545,0,"Germany",2447
10,"Shot",14789,76,78,0,0,2516973,"Shot",2447,"1H",2648.630521,100,235280969,0,"Germany",2455
10,"Shot",15456,42,98,100,100,2516973,"Shot",2455,"2H",210.527219,100,235280680,0,"Germany",2447
10,"Shot",272363,45,76,0,0,2516973,"Shot",2447,"2H",231.551966,100,235281287,0,"Germany",2455
10,"Shot",272363,40,71,0,0,2516973,"Shot",2447,"2H",269.393195,100,235281291,0,"Germany",2455
10,"Shot",14806,35,90,0,0,2516973,"Shot",2447,"2H",386.492661,100,236231074,0,"Germany",2455
10,"Shot",38093,37,89,0,0,2516973,"Shot",2447,"2H",615.888625,100,236231075,0,"Germany",2455
10,"Shot",272434,52,88,100,100,2516973,"Shot",2455,"2H",844.471303,100,235280878,0,"Germany",2447
10,"Shot",14770,43,77,0,0,2516973,"Shot",2447,"2H",1021.890957,100,235281416,0,"Germany",2455
10,"Shot",16884,47,77,100,100,2516973,"Shot",2455,"2H",1107.092378,100,235280977,0,"Germany",2447
10,"Shot",14802,46,90,100,100,2516973,"Shot",2455,"2H",1190.41992,100,235281004,0,"Germany",2447
10,"Shot",272363,47,83,0,0,2516973,"Shot",2447,"2H",1447.202441,100,235281500,0,"Germany",2455
10,"Shot",272363,51,75,0,0,2516973,"Shot",2447,"2H",1843.368889,100,235281586,0,"Germany",2455
10,"Shot",14789,81,82,0,0,2516973,"Shot",2447,"2H",1959.303803,100,235281604,0,"Germany",2455
10,"Shot",38093,54,92,0,0,2516973,"Shot",2447,"2H",2388.018457,100,235281672,0,"Germany",2455
10,"Shot",19392,31,92,0,0,2516973,"Shot",2447,"2H",2586.332323,100,235281703,0,"Germany",2455
10,"Shot",38093,39,93,0,0,2516973,"Shot",2447,"2H",2678.160425,100,235281711,0,"Germany",2455
10,"Shot",56274,39,86,0,0,2516974,"Shot",2975,"1H",352.469425,100,235323862,0,"Germany",2444
10,"Shot",15085,60,88,100,100,2516974,"Shot",2444,"1H",677.388625,100,235323908,1,"Germany",2975
10,"Shot",56274,42,88,0,0,2516974,"Shot",2975,"1H",835.122654,100,235323984,0,"Germany",2444
10,"Shot",173214,45,87,0,0,2516974,"Shot",2975,"1H",1127.46899,100,235324081,0,"Germany",2444
10,"Shot",173214,37,97,0,0,2516974,"Shot",2975,"1H",1620.344031,100,235324253,0,"Germany",2444
10,"Shot",173214,66,79,0,0,2516974,"Shot",2975,"1H",1851.063227,100,235324331,0,"Germany",2444
10,"Shot",56274,61,92,0,0,2516974,"Shot",2975,"1H",1899.720603,100,235324349,0,"Germany",2444
10,"Shot",56274,39,86,0,0,2516974,"Shot",2975,"1H",1957.730073,100,235324369,0,"Germany",2444
10,"Shot",56274,47,95,0,0,2516974,"Shot",2975,"1H",2035.23243,100,235324410,0,"Germany",2444
10,"Shot",173214,48,91,0,0,2516974,"Shot",2975,"1H",2180.123074,100,235324466,0,"Germany",2444
10,"Shot",289711,48,91,0,0,2516974,"Shot",2975,"1H",2181.59039,100,235324473,1,"Germany",2444
10,"Shot",70975,70,89,0,0,2516974,"Shot",2975,"2H",430.547184,100,235324810,0,"Germany",2444
10,"Shot",173214,41,88,0,0,2516974,"Shot",2975,"2H",656.486324,100,235324917,1,"Germany",2444
10,"Shot",173214,37,90,0,0,2516974,"Shot",2975,"2H",910.718431,100,235324989,0,"Germany",2444
10,"Shot",14795,60,88,100,100,2516974,"Shot",2444,"2H",990.441496,100,235324988,0,"Germany",2975
10,"Shot",20475,48,97,100,100,2516974,"Shot",2444,"2H",1333.195627,100,235325096,0,"Germany",2975
10,"Shot",14726,75,87,100,100,2516974,"Shot",2444,"2H",1869.115919,100,235325237,0,"Germany",2975
10,"Shot",14795,35,87,100,100,2516974,"Shot",2444,"2H",2132.842673,100,235325307,0,"Germany",2975
10,"Shot",14817,34,91,100,100,2516974,"Shot",2444,"2H",2317.726546,100,235325358,0,"Germany",2975
10,"Shot",14795,46,88,100,100,2516974,"Shot",2444,"2H",2342.299019,100,235325373,0,"Germany",2975
10,"Shot",15085,40,88,100,100,2516974,"Shot",2444,"2H",2755.452357,100,235325485,0,"Germany",2975
10,"Shot",14817,42,84,100,100,2516974,"Shot",2444,"2H",2831.028867,100,235325499,0,"Germany",2975
10,"Shot",94831,69,85,0,0,2516975,"Shot",2463,"1H",313.950769,100,235288293,0,"Germany",2446
10,"Shot",15317,55,82,0,0,2516975,"Shot",2463,"1H",333.043565,100,235288310,0,"Germany",2446
10,"Shot",94831,59,88,0,0,2516975,"Shot",2463,"1H",530.498479,100,235288385,1,"Germany",2446
10,"Shot",86489,70,80,100,100,2516975,"Shot",2446,"1H",1278.447523,100,235288593,0,"Germany",2463
10,"Shot",86489,52,94,100,100,2516975,"Shot",2446,"1H",1503.797317,100,235288686,0,"Germany",2463
10,"Shot",146583,33,91,100,100,2516975,"Shot",2446,"2H",116.929435,100,235289164,0,"Germany",2463
10,"Shot",94831,39,87,0,0,2516975,"Shot",2463,"2H",636.796579,100,235289345,0,"Germany",2446
10,"Shot",258253,28,81,100,100,2516975,"Shot",2446,"2H",885.241776,100,235289401,0,"Germany",2463
10,"Shot",15317,60,85,0,0,2516975,"Shot",2463,"2H",1130.83725,100,235289485,0,"Germany",2446
10,"Shot",89559,65,85,100,100,2516975,"Shot",2446,"2H",1195.956139,100,235289495,0,"Germany",2463
10,"Shot",15543,50,97,0,0,2516975,"Shot",2463,"2H",1399.512427,100,235289581,1,"Germany",2446
10,"Shot",14803,72,92,100,100,2516975,"Shot",2446,"2H",1585.577306,100,235289585,0,"Germany",2463
10,"Shot",146583,82,68,100,100,2516975,"Shot",2446,"2H",2014.955204,100,235289731,0,"Germany",2463
10,"Shot",258253,35,93,100,100,2516975,"Shot",2446,"2H",2497.705766,100,235289893,0,"Germany",2463
10,"Shot",14786,75,88,100,100,2516975,"Shot",2446,"2H",2678.51772,100,235289970,0,"Germany",2463
10,"Shot",14707,52,78,0,0,2516975,"Shot",2463,"2H",2761.947093,100,235290015,0,"Germany",2446
10,"Shot",15194,29,88,0,0,2516975,"Shot",2463,"2H",2830.858821,100,235290033,0,"Germany",2446
10,"Shot",14731,53,91,100,100,2516976,"Shot",2445,"1H",221.588017,100,234743345,1,"Germany",2453
10,"Shot",14754,60,83,100,100,2516976,"Shot",2445,"1H",524.613461,100,234743428,0,"Germany",2453
10,"Shot",14731,57,83,100,100,2516976,"Shot",2445,"1H",735.417308,100,234743521,0,"Germany",2453
10,"Shot",14734,27,89,0,0,2516976,"Shot",2453,"1H",900.744465,100,234743482,0,"Germany",2445
10,"Shot",14845,45,92,100,100,2516976,"Shot",2445,"1H",2248.777647,100,234744059,0,"Germany",2453
